{'20:55:58 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0011', '0001-0694-0012', '0001-0694-0013', '0001-0694-0014', '0001-0694-0015', '0001-0694-0016', '0001-0694-0017', '0001-0694-0018', '0001-0694-0019', '0001-0694-0020', '0001-0694-0021', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0029', '0001-0694-0030', '0001-0694-0031', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0039', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'21:05:58 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0011', '0001-0694-0012', '0001-0694-0013', '0001-0694-0014', '0001-0694-0015', '0001-0694-0016', '0001-0694-0017', '0001-0694-0018', '0001-0694-0019', '0001-0694-0020', '0001-0694-0021', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0029', '0001-0694-0030', '0001-0694-0031', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0039', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'21:15:58 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0011', '0001-0694-0012', '0001-0694-0013', '0001-0694-0014', '0001-0694-0015', '0001-0694-0016', '0001-0694-0017', '0001-0694-0018', '0001-0694-0019', '0001-0694-0020', '0001-0694-0021', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0029', '0001-0694-0030', '0001-0694-0031', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0039', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'21:25:58 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0011', '0001-0694-0012', '0001-0694-0013', '0001-0694-0014', '0001-0694-0015', '0001-0694-0016', '0001-0694-0017', '0001-0694-0018', '0001-0694-0019', '0001-0694-0020', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0029', '0001-0694-0030', '0001-0694-0031', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0039', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'21:35:58 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0011', '0001-0694-0012', '0001-0694-0013', '0001-0694-0014', '0001-0694-0015', '0001-0694-0016', '0001-0694-0017', '0001-0694-0018', '0001-0694-0019', '0001-0694-0020', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0029', '0001-0694-0030', '0001-0694-0031', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0039', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'21:45:58 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0011', '0001-0694-0012', '0001-0694-0013', '0001-0694-0014', '0001-0694-0015', '0001-0694-0016', '0001-0694-0017', '0001-0694-0018', '0001-0694-0019', '0001-0694-0020', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0029', '0001-0694-0030', '0001-0694-0031', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0039', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'21:55:58 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0011', '0001-0694-0012', '0001-0694-0013', '0001-0694-0014', '0001-0694-0015', '0001-0694-0016', '0001-0694-0018', '0001-0694-0019', '0001-0694-0020', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0029', '0001-0694-0030', '0001-0694-0031', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0039', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'22:05:58 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0012', '0001-0694-0013', '0001-0694-0014', '0001-0694-0015', '0001-0694-0016', '0001-0694-0018', '0001-0694-0019', '0001-0694-0020', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0029', '0001-0694-0030', '0001-0694-0031', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0039', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'22:15:59 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0012', '0001-0694-0013', '0001-0694-0014', '0001-0694-0015', '0001-0694-0016', '0001-0694-0018', '0001-0694-0019', '0001-0694-0020', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0029', '0001-0694-0030', '0001-0694-0031', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0039', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'22:25:59 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0012', '0001-0694-0013', '0001-0694-0014', '0001-0694-0015', '0001-0694-0016', '0001-0694-0018', '0001-0694-0019', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0029', '0001-0694-0030', '0001-0694-0031', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0039', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'22:35:59 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0012', '0001-0694-0013', '0001-0694-0014', '0001-0694-0015', '0001-0694-0016', '0001-0694-0018', '0001-0694-0019', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0029', '0001-0694-0030', '0001-0694-0031', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0039', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'22:45:59 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0012', '0001-0694-0013', '0001-0694-0014', '0001-0694-0015', '0001-0694-0016', '0001-0694-0018', '0001-0694-0019', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0029', '0001-0694-0031', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0039', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'22:55:59 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0012', '0001-0694-0013', '0001-0694-0014', '0001-0694-0015', '0001-0694-0016', '0001-0694-0018', '0001-0694-0019', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0029', '0001-0694-0031', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0039', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'23:05:59 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0012', '0001-0694-0013', '0001-0694-0014', '0001-0694-0015', '0001-0694-0016', '0001-0694-0018', '0001-0694-0019', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0029', '0001-0694-0031', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0039', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'23:15:59 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0012', '0001-0694-0013', '0001-0694-0014', '0001-0694-0015', '0001-0694-0016', '0001-0694-0018', '0001-0694-0019', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0029', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0039', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'23:26:00 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0012', '0001-0694-0013', '0001-0694-0015', '0001-0694-0016', '0001-0694-0018', '0001-0694-0019', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'23:36:00 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0012', '0001-0694-0013', '0001-0694-0015', '0001-0694-0016', '0001-0694-0018', '0001-0694-0019', '0001-0694-0022', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'23:46:00 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0012', '0001-0694-0013', '0001-0694-0015', '0001-0694-0016', '0001-0694-0018', '0001-0694-0019', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'23:56:00 11.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0009', '0001-0694-0010', '0001-0694-0012', '0001-0694-0013', '0001-0694-0015', '0001-0694-0016', '0001-0694-0018', '0001-0694-0019', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
{'00:06:00 12.07.2020': {'still_work': ['0001-0694-0008', '0001-0694-0005', '0001-0694-0006', '0001-0694-0007', '0001-0694-0008', '0001-0694-0010', '0001-0694-0012', '0001-0694-0013', '0001-0694-0015', '0001-0694-0018', '0001-0694-0019', '0001-0694-0023', '0001-0694-0024', '0001-0694-0025', '0001-0694-0026', '0001-0694-0027', '0001-0694-0028', '0001-0694-0059', '0001-0694-0061', '0001-0694-0063', '0001-0694-0064', '0001-0694-0065', '0001-0694-0066', '0001-0694-0067', '0001-0694-0032', '0001-0694-0033', '0001-0694-0034', '0001-0694-0060', '0001-0694-0062', '0001-0694-0035', '0001-0694-0036', '0001-0694-0037', '0001-0694-0038', '0001-0694-0040', '0001-0694-0041', '0001-0694-0042', '0001-0694-0027', '0001-0694-0043', '0001-0694-0044', '0001-0694-0045', '0001-0694-0046', '0001-0694-0003', '0001-0694-0047', '0001-0694-0048', '0001-0694-0049', '0001-0694-0050', '0001-0694-0051', '0001-0694-0052', '0001-0694-0053', '0001-0694-0054', '0001-0694-0002', '0001-0694-0055', '0001-0694-0056', '0001-0694-0057', '0001-0694-0058'], 'zero_cnt': ['0001-0694-0005']}}
